[po4_discharge];[no3_discharge];[no2_discharge];[o2_discharge];[sio2_discharge];[tn_discharge];[na_discharge];[k_discharge];[mg_discharge];[ca_discharge];[cl_discharge];[so4_discharge];[co3_discharge];[hco3_discharge];[nh4_discharge];[chl_a_discharge];[br_discharge];[alk_discharge])
492.5;14609.214285714;515.89285714286;9203.75;13953.571428571;12735;88090.458515284;21248.820960699;18272.572016461;41297.217369603;82805.077574048;43711.790393013;0;359188.33333333;2382.8928571429;13273.178571429;38.911392405063;41779
510.06451612903;14920.071428571;525.92857142857;9439.625;14355.714285714;13167.857142857;85169.956331878;21302.532751092;18763.41563786;42140.379336162;78910.578279267;44132.875857767;0;369660;2378;13572.285714286;39.746835443038;43124
568.5;14849.571428571;566.67857142857;9278.875;14671.428571429;13439.285714286;88509.628820961;22021.35371179;18935.205761317;43301.884202645;82636.671368124;44897.067997505;0;376268.33333333;2579.9642857143;14165.678571429;41.607594936709;43789
409.48387096774;13597.785714286;438.57142857143;8705.59375;13134.642857143;11517.142857143;84340.262008734;20024.454148472;16499.259259259;38334.464686798;80298.166431594;40455.396132252;0;328586.66666667;2195.1428571429;11619.142857143;33.73417721519;38062
248.58064516129;12448.5;315.5;8445.25;11526.428571429;10021.428571429;83953.668122271;18427.11790393;14863.78600823;33957.29972548;79500.423131171;37567.061759201;0;290360;1813.6428571429;10019.071428571;26.139240506329;33464
233.61290322581;12593.142857143;304.14285714286;8667.3125;11638.214285714;10180.714285714;84877.292576419;18609.650655022;15132.304526749;34310.13226853;79789.844851904;38112.913287586;0;294630;1789.6428571429;10150.071428571;25.670886075949;33971
214.3064516129;13141.285714286;302.03571428571;9357.46875;12014.642857143;11182.142857143;92018.580786026;19677.336244541;16645.740740741;36078.949338657;85449.929478138;41019.962570181;0;316285;1814.6071428571;11057.535714286;25.873417721519;36480
193.54838709677;13338.714285714;285.78571428571;9510.46875;11977.142857143;10839.285714286;89273.84279476;19309.257641921;16371.481481481;35640.628899426;81731.7348378;40601.996257018;0;312116.66666667;1719.4285714286;10886.428571429;25.316455696203;36085
269.03225806452;22255.785714286;408.64285714286;14307.4375;18511.785714286;12338.571428571;100276.8558952;25396.768558952;20217.283950617;49883.004741702;89724.118476728;53933.250155958;0;416020;2092.5;12888.428571429;40.392405063291;48824
299.61290322581;25840.285714286;455.07142857143;16667.9375;21875.714285714;14879.285714286;115248.16593886;29692.270742358;23841.646090535;58634.814075368;104762.48236953;62623.206487835;0;491456.66666667;2422.2142857143;14501.214285714;46.101265822785;57649
189.41935483871;14806.428571429;287;19464.8125;15130.714285714;134579.07142857;140619.78165939;3315.1528384279;27711.316872428;92713.825804842;114886.60084626;94513.41235184;0;644875.66666667;2849.6428571429;33141.357142857;87.620253164557;76962
164.1935483871;11975;236.71428571429;14106.375;12614.285714286;103801.28571429;138462.27074236;2382.576419214;21300.617283951;69766.783129523;118720.45133992;76774.797255147;0;473702;2422.0714285714;23935;59.278481012658;56567
147.58064516129;10308.214285714;208.25;11248.25;10949.285714286;86673.321428571;134808.77729258;1869.8471615721;17670.781893004;57383.753431495;118322.70803949;66798.190892077;0;382324.83333333;2192.8571428571;19117.357142857;45.145569620253;45681
126.96774193548;8593.5714285714;172.28571428571;8982.5625;9191.7857142857;70594.142857143;119398.68995633;1495.0218340611;14466.131687243;46362.790117295;103404.23131171;55511.540860886;0;306312;1812.7142857143;15835.928571429;34.455696202532;36600
144.70967741935;10787.142857143;172.71428571429;10527.375;10770;77560.714285714;129725.54585153;1775.9825327511;17115.102880658;52438.058397804;101899.85895628;60299.438552714;0;350720;1801.8571428571;19366.071428571;37.721518987342;41912
147.48387096774;11957.142857143;157.42857142857;11073.65625;11316.428571429;78362.857142857;126469.69432314;1887.0742358079;18126.913580247;53645.595208385;90951.19887165;59316.905801622;0;361975.33333333;1636.2857142857;20656.857142857;37.544303797468;43267
150;12345.714285714;153.07142857143;11059.875;11512.5;77400.785714286;128989.43231441;1897.9475982533;18280.617283951;53465.75992014;90976.022566996;59201.497192764;0;359424.33333333;1575.2857142857;20709.5;36.392405063291;42968
151.87096774194;12347.857142857;156.35714285714;10981.28125;11611.428571429;78248.928571429;132175.41484716;1878.5152838428;18287.942386831;53435.862241078;94751.480959097;59806.612601372;0;358115.66666667;1623.9285714286;20537.071428571;35.683544303797;42815
156.25806451613;12351.428571429;165;11025.46875;11647.857142857;81602.928571429;139921.39737991;1882.2707423581;18352.222222222;54309.708010981;102633.56840621;61871.49095446;0;360979;1714.8571428571;20754.428571429;36.088607594937;43156
158;12030;168.92857142857;10635.46875;11333.571428571;79619.071428571;147305.63318777;1807.2489082969;17772.674897119;53195.582730222;109961.91819464;62464.129756706;0;349901;1752.5;20496.642857143;34.962025316456;41832
169.41935483871;12680;184.78571428571;10936.1875;11886.785714286;83302.928571429;163916.81222707;1834.672489083;18454.156378601;55723.708510107;125935.11988717;67311.291328759;0;362177;1950.6428571429;20939.857142857;35.911392405063;43316
171.45161290323;12221.071428571;191.10714285714;10662.875;11521.785714286;84343.321428571;170888.90829694;1818.7991266376;17863.991769547;55240.978287996;133565.8674189;68348.409232689;0;353395.5;1945.2142857143;20719.071428571;35.841772151899;42250
172.25806451613;12053.571428571;193.92857142857;10742.46875;11552.857142857;85214.857142857;170750.87336245;1851.2227074236;17902.386831276;55620.489143998;133845.13399154;68761.696818465;0;356124.66666667;1937.2857142857;20970.071428571;36.506329113924;42562
163.77419354839;12209.642857143;178.17857142857;10872.09375;11418.571428571;82573.178571429;156092.92576419;1869.5414847162;17979.300411523;54914.399800349;118225.66995769;65322.832189644;0;357005.5;1794.7142857143;20908.285714286;36.829113924051;42674
166.45161290323;12561.428571429;179.57142857143;11405.21875;11765.357142857;85692.785714286;154823.36244541;1976.6812227074;18694.156378601;56930.122286;115187.58815233;66409.856519027;0;372883;1783.2857142857;21955.857142857;38.911392405063;44561
166.58064516129;12542.142857143;183.28571428571;11614.65625;11775.714285714;87093.357142857;154377.77292576;2009.8253275109;18865.884773663;57911.554779137;115475.59943583;67236.43169058;0;380179;1819.7857142857;22243.214285714;40.53164556962;45429
170.32258064516;12364.285714286;194;11733.9375;11648.214285714;89564.928571429;161632.70742358;2048.7772925764;18791.604938272;59170.65136012;123599.71791255;69744.229569557;0;384650.33333333;1876.2142857143;22520;42.582278481013;45950
184.35483870968;13042.5;216.67857142857;12460.625;12399.285714286;98975.25;178735.6768559;2166.7903930131;19960.617283951;63680.808584976;140277.57404795;76202.432938241;0;410851.83333333;2116.4285714286;23749.071428571;45.639240506329;49082
201.09677419355;14514.285714286;238.21428571429;14044.90625;13745.714285714;132562.92857143;191579.08296943;2451.2227074236;22561.234567901;71678.562515598;149916.50211566;83013.100436681;0;461313;2402.7142857143;26176.214285714;48.607594936709;55112
207.58064516129;14522.5;242.39285714286;13571.3125;13808.571428571;112159.82142857;204638.90829694;2354.0829694323;22015.267489712;70033.366608435;161479.54866008;84954.772301934;0;448487.16666667;2394.3571428571;26026.785714286;48.373417721519;53586
221.22580645161;15134.285714286;266.85714285714;14710.03125;14468.571428571;143351;218505.80786026;2600.8733624454;23580.534979424;76524.731719491;174639.4922426;91325.639426076;0;484372.66666667;2616.5714285714;27760.785714286;51.645569620253;57851
222.74193548387;15238.214285714;274.60714285714;15182.71875;14742.857142857;149075.39285714;217425.41484716;2682.2925764192;24174.814814815;78746.069378587;175257.54583921;93005.302557704;0;500760.5;2702.5714285714;28250.571428571;54.03164556962;59803
217.06451612903;15298.928571429;259.89285714286;14785.6875;14641.428571429;128914.10714286;210144.49781659;2585.6550218341;23687.407407407;75951.78437734;167028.77291961;90113.849033063;0;487438.5;2558.2142857143;27627.928571429;53.23417721519;58229
228.77419354839;15543.571428571;275.07142857143;14545.96875;15111.071428571;123970.78571429;229246.55021834;2531.135371179;23731.851851852;76249.912652858;186440.33850494;94207.735495945;0;483720.33333333;2711.4285714286;27370.642857143;52.050632911392;57796
246.77419354839;16425.714285714;304.35714285714;15482.09375;16218.571428571;137287.92857143;249958.47161572;2682.7510917031;25347.325102881;82028.30047417;207301.55148096;102289.45726762;0;518013.66666667;3034.4285714286;28817.071428571;55.392405063291;61896
268.70967741935;17228.571428571;342.71428571429;17055.75;17324.285714286;172905;272582.66375546;3020.4366812227;27548.436213992;91078.487646618;229116.7842031;112326.88708671;0;569492;3361.4285714286;31475.5;60.784810126582;68010
284.90322580645;17724.285714286;372.57142857143;17646.09375;17925;187673.92857143;295959.65065502;3118.1659388646;28496.255144033;95771.35013726;253328.06770099;120018.71490954;0;592369;3677.4285714286;32391.857142857;63.354430379747;70744
295.03225806452;18182.857142857;387.42857142857;18022.46875;18477.142857143;190625.35714286;308709.73799127;3176.1135371179;29194.567901235;98319.540803594;265671.65021157;124341.85901435;0;606774.33333333;3830.7857142857;33091.214285714;64.924050632911;72468
261.90322580645;17408.928571429;338.03571428571;17798.09375;17457.142857143;178836.25;256643.31877729;3133.2532751092;28362.016460905;93273.122036436;214271.36812412;111083.90517779;0;592412.5;3359.5;32267.857142857;64.272151898734;70746
251.09677419355;17282.142857143;317.35714285714;17319;17436.428571429;171404.57142857;239451.04803493;3014.0611353712;28042.057613169;89752.807586723;197730.32440056;105290.08109794;0;577038;3244.7857142857;31217.785714286;60.101265822785;68929
474.96774193548;30918.571428571;1054.5;20707.65625;14097.5;77715.785714286;268841.48471616;8873.4497816594;30653.991769547;70836.68579985;247254.72496474;148555.83281347;0;524620.33333333;3390.3571428571;171110.92857143;51.746835443038;63458
444.77419354839;30770.285714286;1022.7142857143;20930.59375;13912.5;79111.071428571;266260.69868996;8729.0829694323;30300.411522634;70060.544047916;246453.03244006;147985.02807236;0;505486.66666667;3327.3571428571;172560.14285714;51.746835443038;61189
418.12903225806;29523.785714286;962.21428571429;19913.40625;13257.5;74930.214285714;261934.62882096;8431.5720524017;29178.106995885;67311.804342401;243115.37376587;141999.37616968;0;484482.33333333;3279.5714285714;161859.14285714;49.341772151899;58661
418.06451612903;29051.785714286;928.07142857143;19059.875;13238.75;71616.035714286;263881.20087336;8321.2445414847;28663.806584362;65876.416271525;245708.60366714;138733.62445415;0;474641;3403.8214285714;150611.28571429;48.189873417722;57537.5
425.41935483871;29412;928.85714285714;18837.71875;13401.25;70964.464285714;272423.86462882;8424.2576419214;28854.300411523;65948.340404292;254700.70521862;139304.42919526;0;473136.33333333;3599.5357142857;147309.5;47.987341772152;57370.5
414.64516129032;28950;907.57142857143;19011.71875;13439.107142857;71047.678571429;263885.26200873;8282.9912663755;28804.094650206;66361.816820564;245507.47531735;139117.28009981;0;478748.33333333;3397.1071428571;145538;48.405063291139;58159.5
415;29088.857142857;900.85714285714;18622.71875;13278.571428571;69632.071428571;273724.01746725;8387.0305676856;28820.699588477;65918.51759421;255659.23836389;138256.39426076;0;475942.33333333;3580.7857142857;141927.92857143;47.594936708861;57743
396.09677419355;28080.428571429;873.5;18263.625;12860;68649.571428571;258790.08733624;8024.2794759825;27704.567901235;63549.96256551;241785.89562764;133792.88833437;0;454551.66666667;3365.3571428571;140795.78571429;46.405063291139;55168
393.83870967742;27972.857142857;864.28571428571;18146.1875;12868.571428571;68586.357142857;256832.62008734;7947.1615720524;27456.790123457;62928.799600699;240295.06346968;132529.63194011;0;448492.33333333;3363.0714285714;139207.35714286;46.253164556962;54437
375.67741935484;25042.928571429;804.64285714286;15148.375;11743.214285714;60518.714285714;220453.62445415;6762.4017467249;22559.62962963;50783.329173946;211659.23836389;113708.67124142;0;329298.33333333;3336.2857142857;126505.07142857;39.73417721519;40042
374.83870967742;25179;802.35714285714;15366.03125;12055;61388.928571429;217990.96069869;6735.5895196507;22624.773662551;51173.995507861;209867.70098731;115268.24703681;0;325170.66666667;3328.8571428571;127051.42857143;40.607594936709;39675
460.8064516129;26529.642857143;919.85714285714;15250.5625;13017.321428571;61202.25;226620.28384279;7149.4541484716;23550.967078189;52904.741702021;216778.27926657;119981.28509046;0;350201;3679.0357142857;132073.71428571;41.582278481013;42663.5
487.93548387097;26634;950.35714285714;15036.4375;13291.785714286;60313.928571429;225018.38427948;7187.5545851528;23603.744855967;53019.266284003;214548.94217207;120408.60885839;0;356382.33333333;3733.3571428571;131694.35714286;41.594936708861;43436
441.16129032258;25431.857142857;867.5;14301.625;12560.357142857;57583.928571429;220805.72052402;6844.672489083;22435.349794239;50201.04816571;212156.2764457;114363.69307548;0;328159.66666667;3644.7857142857;122051.07142857;39.569620253165;40036
392.35483870968;24482.714285714;792;14713.4375;12263.75;58942.607142857;206595.96069869;6512.2489082969;21946.687242798;49850.985774894;198042.03102962;111459.76294448;0;323849;3249.25;119083.28571429;40.253164556962;39587.5
392.48387096774;24621.928571429;786.85714285714;14673.46875;12424.821428571;59480.535714286;206353.29694323;6469.8471615721;21746.193415638;49279.136511106;198848.80112835;110892.07735496;0;313845;3309.6785714286;118332.5;40.506329113924;38397.5
367.25806451613;23236.714285714;737.78571428571;13822.8125;11753.928571429;56161.571428571;194655.80786026;6081.6593886463;20426.58436214;46270.501622161;188134.55571227;104660.01247661;0;290502.33333333;3144.1428571429;111373.14285714;38.240506329114;35582
452.58064516129;23765;850;13515.15625;12462.321428571;54449.035714286;191899.45414847;6322.5982532751;21009.732510288;47638.482655353;182248.80112835;107339.36369308;0;323239;3255.6071428571;114960.14285714;38.556962025316;39514.5
504.70967741935;24372.285714286;921.5;13565.78125;13078.392857143;54200.178571429;192740.28384279;6542.3799126638;21667.263374486;49244.172697779;181286.60084626;110848.40923269;0;345809;3356.6785714286;118280.71428571;39.417721518987;42280.5
525.83870967742;24388.142857143;947.78571428571;13342.5;13178.571428571;53070.857142857;192287.6419214;6598.864628821;21702.674897119;49307.33715997;180137.94076164;111079.22645041;0;351909;3398.3571428571;118418.78571429;39.240506329114;43008
521.77419354839;24164;949.5;13175.625;12968.75;52511.892857143;190057.70742358;6535.3930131004;21351.543209877;48433.96556027;178558.81523272;110221.45976294;0;341640.66666667;3388.3928571429;119810.21428571;38.607594936709;41752.5
507.22580645161;23440.071428571;937.28571428571;13401.9375;12665.714285714;53201.571428571;175484.23580786;6310.6986899563;20915.390946502;47964.661841777;163245.13399154;108128.50904554;0;343064;3061.3571428571;122687.78571429;38.607594936709;41895
503.09677419355;23225.285714286;939.92857142857;13553.0625;12567.678571429;53776.892857143;169393.68995633;6219.9781659389;20786.069958848;47856.101821812;156942.45416079;107866.50031192;0;342881;2933.3928571429;125192.42857143;38.53164556962;41874.5
513.61290322581;23614.428571429;961.64285714286;13861.15625;12819.821428571;54930.535714286;170413.47161572;6314.5633187773;21165.205761317;48818.068380334;157627.36248237;110118.52776045;0;349875.66666667;2951.5357142857;128471.5;39.303797468354;42745.5
573.45161290323;26464.642857143;1086.2857142857;15751.8125;14289.821428571;62557.321428571;187710.37117904;7065.6113537118;23639.279835391;54643.848265535;173448.80112835;123474.73487211;0;390522;3235.5357142857;148169.85714286;44.379746835443;47665.5
588.96774193548;30344.357142857;1226.0714285714;19510.21875;15565.535714286;77985.464285714;207913.25327511;7961.9868995633;26955.411522634;62645.620164712;193669.67559944;143624.45414847;0;424539.66666667;3358.0357142857;189032.92857143;51.46835443038;51735.5
636.38709677419;35650.714285714;1429.2857142857;24799.5625;17921.607142857;99324.321428571;227389.01746725;9190.6331877729;31717.386831276;74711.255303219;211503.80818054;171543.98003743;0;491090.66666667;3414.0357142857;242498.71428571;62.949367088608;59801.5
741.22580645161;47911.071428571;1981.1428571429;38175.84375;22750.892857143;152220.82142857;260100.54585153;12033.034934498;43156.934156379;104060.84352383;238988.15232722;241487.8353088;0;654164;3163.8214285714;390052.85714286;88.886075949367;79493.5
752.32258064516;54425.357142857;2253.2857142857;45064.5625;24003.035714286;181735.96428571;287548.88646288;13471.72489083;48320.061728395;116236.43623659;266441.74894217;273209.6069869;0;703431.66666667;3146.3928571429;475349;99.73417721519;84972.5
669.32258064516;45896.785714286;1878.5714285714;37224.5;21135.535714286;149702.39285714;246189.41048035;11413.689956332;40946.851851852;98610.456700774;227344.42877292;229388.64628821;0;609430.66666667;2856.9642857143;383449.78571429;85.050632911392;73826.5
684.06451612903;38500.071428571;1627.4285714286;28900.71875;19130.892857143;114994.60714286;217019.3231441;9844.3449781659;34776.028806584;83306.713251809;197036.10719323;190408.60885839;0;556604.66666667;2944.1071428571;292145.21428571;70.443037974684;67628.5
378.96774193548;35948.214285714;1252.3928571429;15689.703125;14100.357142857;68167.321428571;489957.44541485;12165.502183406;38776.975308642;107051.36011979;403559.21015515;321528.38427948;0;579700.5;1150.8928571429;42120.642857143;49.06329113924;74552.5
424;35013.928571429;1369.8214285714;14887.703125;14186.428571429;65211.821428571;517164.73799127;12043.537117904;38084.670781893;105382.0564013;426003.66713681;326281.97130381;0;583239.83333333;1316.1785714286;39290.714285714;47.784810126582;74404.5
422.48387096774;33176.428571429;1348.3571428571;13973.4375;13518.214285714;61804.142857143;551385.58951965;11820.087336245;36487.0781893;102825.6800599;456249.30888575;332230.1933874;0;557162.33333333;1296;36816.285714286;46.303797468354;70845
430.38709677419;32126.428571429;1364.5;13335.65625;13180.357142857;59290.357142857;545915.28384279;11493.799126638;35311.975308642;99718.767157474;451525.47249647;325339.98752339;0;544750.66666667;1312.4285714286;35014.928571429;44.683544303797;69051
440.45161290323;31752.142857143;1386.7142857143;13025.90625;13052.142857143;58308.285714286;564077.11790393;11495.76419214;34951.358024691;99510.381831794;467142.22849083;330271.3661884;0;540153;1315.0714285714;34168;44.278481012658;68342
432.90322580645;30441.071428571;1367.8928571429;12437.265625;12436.071428571;55959.678571429;561915.17467249;11193.493449782;34002.0781893;96326.079361118;466314.30183357;324089.2077355;0;520982.83333333;1294.6071428571;32950.214285714;42.569620253165;65720.5
415.90322580645;29935.357142857;1306.25;12240.421875;12013.214285714;55168.75;566352.11790393;11068.689956332;33144.300411523;95521.637135014;470985.72637518;324619.46350593;0;502377.83333333;1158.8214285714;32529.285714286;42.341772151899;63566.5
413.90322580645;29868.571428571;1303.3571428571;12280.09375;12063.571428571;54775.214285714;535643.79912664;10800.786026201;33223.333333333;93750.411779386;445276.10719323;312370.55520898;0;502225.33333333;1139.9285714286;32257.5;41.632911392405;63607
419;30414.642857143;1325.25;12609.203125;12331.785714286;55646.178571429;518992.33624454;10796.244541485;34071.172839506;94133.316695782;431397.00987306;307903.930131;0;512753.83333333;1150.6071428571;32829.714285714;42;64975.5
427.74193548387;31391.785714286;1357.5357142857;13064.609375;12869.285714286;57428.821428571;513543.25327511;10996.288209607;35134.87654321;96133.940603943;426021.49506347;309285.71428571;0;531602.83333333;1214.4642857143;33841.714285714;42.835443037975;67418.5
446.03225806452;33368.571428571;1424;13974.65625;13525.357142857;61540.642857143;555579.95633188;11820.218340611;37478.312757202;102925.7798852;461324.62623413;333034.93449782;0;563168;1283.8571428571;36642;46.012658227848;71416
471.61290322581;34962.5;1511.0357142857;14501.515625;14033.928571429;64396.178571429;583203.64628821;12436.550218341;38991.83127572;107666.45869728;483438.98448519;348905.17779164;0;590027.83333333;1376.0357142857;38612.357142857;47.911392405063;74702.5
489.61290322581;38196.428571429;1609.2857142857;16786.21875;15693.571428571;71673;599353.44978166;13325.19650655;46069.958847737;116970.32692788;501920.11283498;367133.49968808;0;655287.66666667;1463.7857142857;43336.571428571;52.177215189873;83150
635.70967741935;51031.785714286;2117.8214285714;22044.578125;20121.428571429;94613.25;684661.98689956;17051.179039301;59062.325102881;149362.76516097;568544.5416079;445483.46849657;0;856348.5;1828.8214285714;58677.642857143;66.987341772152;108825.5
769.06451612903;71906.428571429;2647.4285714286;32193.875;28267.857142857;135600.92857143;779234.23580786;22936.899563319;82537.0781893;203433.6161717;643301.325811;561584.52900811;0;1186482.6666667;2364.3571428571;85702.642857143;92.810126582278;152074
1441.0967741935;100781.78571429;4826.4642857143;42486.046875;40065.714285714;177888.82142857;946881.76855895;30581.135371179;116505.20576132;268188.5700025;772569.70380818;714017.46724891;0;1760407.5;4210.3214285714;111172.71428571;123.27848101266;221282.5
1889.1935483871;130730.71428571;6703.2857142857;65182.5;54618.928571429;244631.28571429;1407597.0305677;40997.161572052;199442.01646091;367732.86748191;1234787.2496474;996175.92014972;0;2477789.6666667;5586.5714285714;156605.14285714;174.62025316456;308919
3260.6774193548;206921.42857143;11117.571428571;105674.40625;103385.35714286;399655.21428571;3479756.8995633;73258.471615721;339756.09053498;658504.06788121;3026187.8138223;2051893.3250156;0;4280163.3333333;12386.285714286;230277.28571429;293.88607594937;532308
3249.4838709677;257720.71428571;12153.357142857;132798.40625;101025.71428571;516232.85714286;4006268.9519651;91932.358078603;418191.60493827;803778.03843274;3529081.1283498;2440960.69869;0;4739028.6666667;9687.8571428571;344658.28571429;356.84810126582;592753
2929.9677419355;226258.57142857;10785.571428571;112908.03125;83897.857142857;451313.92857143;3971857.2925764;83983.362445415;356835.59670782;723899.45096082;3475418.1100141;2315761.0729881;0;4049439;7846.9285714286;303753.64285714;319.22784810127;505592
2157.935483871;153407.85714286;7854.8571428571;80637.28125;58327.142857143;320998;3976716.6375546;66112.270742358;274421.6872428;563925.28075867;3501206.6572638;2062142.8571429;0;2861995.3333333;5706.9285714286;212617;244.41772151899;354111
1856.8064516129;125988.57142857;6868.7857142857;69034.21875;49184.285714286;264443.35714286;3180979.5196507;53388.864628821;243411.39917695;459713.45145995;2832124.6262341;1652907.0492826;0;2436198.6666667;4791.4285714286;176053.07142857;198.37974683544;300249
1747.9677419355;115726.42857143;6556.7857142857;63995.5625;44660.714285714;240069;2651393.580786;46970.480349345;228773.00411523;406442.27601697;2380491.0578279;1407632.5639426;0;2258152.6666667;4295.3571428571;162448.78571429;175.06329113924;277701
1686.0967741935;106065.71428571;6362.1428571429;58423.71875;40383.214285714;214298.64285714;2086405.1528384;40281.35371179;212415.80246914;350991.73945595;1894592.2143865;1148742.9819089;0;2088181.6666667;3842.7142857143;147280.14285714;150.55696202532;256025
1735.3225806452;102052.85714286;6451.4285714286;55008.28125;38814.285714286;201418.28571429;1941966.8995633;37991.048034935;203315.72016461;330741.95158473;1764662.5105783;1073583.9051778;0;2025038.6666667;3829.2142857143;138043.64285714;141.07594936709;247354
1579.9032258065;93360;5911.5;51412.59375;35713.214285714;185915.71428571;1799320.9170306;34939.126637555;190488.93004115;305053.2568006;1641524.1184767;992127.2613849;0;1868561;3487.5714285714;127713;131.3417721519;228134
1447;87303.571428571;5560;51088.625;33992.857142857;179490.71428571;1775826.0262009;33443.668122271;192638.35390947;293992.13875717;1638648.5190409;963730.50530256;0;1791775.6666667;3209.1428571429;124489.78571429;126.41772151899;218574
1376.1612903226;82430.714285714;5379.5;50096.4375;32014.642857143;172169.14285714;1723939.1266376;31911.703056769;192529.5473251;281568.77963564;1605990.3526093;925979.4135995;0;1721065.6666667;2925.1428571429;120896.71428571;120.83544303797;209459
1178.5483870968;74270;4792.4285714286;48207.90625;28085.714285714;161244.42857143;1658512.1834061;29634.890829694;187330.98765432;262947.01771899;1563408.1241185;876609.48222084;0;1561727;2217.9285714286;115918.92857143;113.72151898734;190031
1699.7096774194;87870;6428;50063.21875;32342.857142857;172832.35714286;1702298.6899563;32549.825327511;200132.79835391;284162.49064138;1588650.719323;920527.13661884;0;1833783.6666667;3172.6428571429;122873.07142857;119.96202531646;220986
696.77419354839;44217.142857143;3525.5;49983.4375;40803.928571429;586660.71428571;2928831.0043668;62489.868995633;343182.96296296;281313.82580484;3210015.5148096;794669.36993138;0;1713286.6666667;973.42857142857;144652.28571429;169.21518987342;204592
613.35483870968;40868.571428571;3156.8571428571;47966.6875;39147.5;551046.42857143;2812269.4759825;59960.349344978;330534.85596708;267715.07362116;3082581.100141;746366.18839676;0;1636020;897.92857142857;137515.85714286;160.45569620253;195415
595.96774193548;39958.571428571;3103.1428571429;46992.28125;38420;530925.71428571;2733605.5021834;58559.170305677;323428.84773663;260090.71624657;2994653.0324401;706553.3374922;0;1600030;884.07142857143;134773.85714286;156.40506329114;191142
545.38709677419;38637.142857143;2895.2857142857;47329.34375;38318.571428571;525027.85714286;2743911.7030568;58682.445414847;325449.58847737;259366.45869728;3005973.2016925;694351.21646912;0;1600030;853.07142857143;134786.14285714;157;191151
541.70967741935;36017.857142857;2882.7857142857;41472;33417.857142857;473070;2408514.1921397;51024.454148472;287968.93004115;232074.86897929;2650221.438646;612985.02807236;0;1439193.3333333;808.28571428571;124224.64285714;139.75949367089;171857
473.90322580645;30835.714285714;2556.2142857143;34340.1875;27012.5;403124.28571429;1983338.3842795;41253.144104803;240229.42386831;195875.5428001;2196390.6911142;507189.64441672;0;1227523.3333333;699.92857142857;109366.5;119.06329113924;146457
431.1935483871;25351.785714286;2347.0357142857;24717.984375;18551.071428571;319013.92857143;1449508.5371179;28747.030567686;178420.08230453;150949.31370102;1630923.8363893;385346.22582658;0;951295;592.89285714286;90611.321428571;91.113924050633;113313
421.74193548387;24594.642857143;2385.75;22965.265625;16597.857142857;304742.5;1388895.4803493;26632.88209607;171928.80658436;145615.42300973;1578693.9351199;358309.4198378;0;914085;591.03571428571;90485.178571429;85.73417721519;108839
416.35483870968;24067.142857143;2339.5714285714;22181.375;16293.928571429;294467.14285714;1316578.6899563;25277.336244541;165508.06584362;140481.78188171;1498578.2792666;341568.93325016;0;896903.33333333;576.42857142857;88599.5;83.139240506329;106780
418;23954.642857143;2385.9642857143;21435.546875;15485.357142857;290477.5;1293395.8733624;24329.956331878;163361.2345679;139053.68105815;1481263.751763;333038.05364941;0;887651.66666667;580.75;89361.107142857;81.037974683544;105653
415.41935483871;23730.357142857;2379.5357142857;20949.578125;15123.214285714;287859.64285714;1273096.790393;23676.855895197;161413.41563786;137808.48515099;1462957.6868829;331013.724267;0;881958.33333333;576.17857142857;89255.321428571;79.518987341772;104962
447.77419354839;27303.214285714;2755.3928571429;23984.703125;18578.214285714;321264.64285714;1488069.2358079;26668.427947598;198536.50205761;163664.98627402;1737383.6389281;362018.09107923;0;1097288.3333333;673.67857142857;111136.96428571;86.177215189873;130701
441.12903225806;27056.785714286;2842.8928571429;23392.390625;17308.928571429;303571.78571429;1451273.4279476;25852.445414847;195974.36213992;158766.43374095;1700253.8787024;308465.37741734;0;1067398.3333333;692.03571428571;111682.53571429;84.101265822785;127142
431.90322580645;25851.785714286;2669.4642857143;22684.703125;16882.857142857;289746.07142857;1348461.3755459;24890.829694323;181299.95884774;148077.96356376;1564775.7404795;292669.9937617;0;996435;650.96428571429;102617.82142857;82.670886075949;118674
423.1935483871;25112.857142857;2538;22424.6875;16818.214285714;287222.14285714;1314543.6681223;24689.956331878;174719.17695473;144007.58672323;1515968.9703808;300427.32376794;0;963190;621.71428571429;97594.357142857;82.240506329114;114707
426.77419354839;25526.071428571;2397.3214285714;24087.796875;19352.857142857;306817.5;1393448.3624454;27172.358078603;181122.4691358;150509.38357874;1586368.1241185;360308.79600749;0;1000705;600.75;95291.107142857;86.26582278481;119246
448.8064516129;26793.928571429;2526.1785714286;25480.453125;20321.071428571;321778.21428571;1515776.0480349;29823.755458515;192007.36625514;158681.70701273;1717678.4203103;385982.53275109;0;1027545;634.46428571429;97422.392857143;89.784810126582;122505
439.93548387097;27665.714285714;2492;28249.5625;22340;339872.14285714;1635949.9563319;32890.349344978;206910.37037037;168561.44247567;1840310.2961918;401403.61821585;0;1094746.6666667;649.85714285714;102182.14285714;98.772151898734;130549
425.70967741935;27923.571428571;2394.6428571429;30280.84375;24738.928571429;338778.57142857;1688174.1921397;35353.537117904;214977.03703704;171040.77863738;1878293.370945;392953.83655646;0;1127280;648.07142857143;101482.28571429;102.62025316456;134545
413.90322580645;26863.571428571;2329.7142857143;28731.5;24048.928571429;315919.28571429;1595031.1353712;33711.615720524;204814.03292181;161620.13975543;1773227.0803949;362894.57267623;0;1074820;625.85714285714;96050.357142857;95.658227848101;128337
